time,open,high,low,close,vwap,volume,count
1706443200,0.04314,0.04314,0.042888,0.042888,476.16651828,16,
1706444100,0.042859,0.042859,0.042656,0.042755,6.08945717,7,
1706445000,0.042835,0.042835,0.042835,0.042835,2.39009689,1,
1706445900,0.042861,0.043004,0.042861,0.043004,8.53978603,4,
1706446800,0.043045,0.043305,0.043045,0.043171,8.18198844,10,
1706447700,0.042948,0.043285,0.042947,0.043285,28.70235121,5,
1706448600,0.043013,0.043013,0.04288,0.042929,19.85419021,8,
1706449500,0.042929,0.042944,0.042771,0.042771,26.86416225,7,
1706450400,0.04296,0.043118,0.04296,0.043057,100.68655,7,
1706451300,0.043139,0.043139,0.042878,0.04288,1.7645592,6,
1706452200,0.042878,0.042964,0.042765,0.04293,128.79019804,22,
1706453100,0.042854,0.042854,0.042724,0.042724,46.20570486,5,
1706454000,0.042729,0.042882,0.042729,0.042882,19.79732059,3,
1706454900,0.042909,0.042909,0.042909,0.042909,0.21753,1,
1706456700,0.0431,0.04317,0.042724,0.042794,237.87702849,18,
1706457600,0.042807,0.042884,0.042696,0.042884,141.90159015,12,
1706458500,0.042915,0.043,0.042915,0.043,3.32558139,2,
1706459400,0.042972,0.042993,0.042964,0.042993,23.64737977,3,
1706461200,0.042766,0.042766,0.04271,0.04271,5.62858556,3,
1706462100,0.042651,0.042651,0.042312,0.042312,153.63413324,23,
1706463000,0.042403,0.042448,0.042396,0.042397,31.59473347,4,
1706463900,0.042502,0.042502,0.042502,0.042502,4.00127,1,
1706464800,0.042313,0.042337,0.042313,0.042337,93.37183888,7,
1706465700,0.042313,0.042313,0.042226,0.042232,501.70564843,13,
1706466600,0.042228,0.042302,0.042228,0.042287,70.7376088,5,
1706467500,0.042215,0.042215,0.0422,0.0422,48.82806798,3,
1706468400,0.042135,0.042135,0.042061,0.042123,46.07496001,8,
1706469300,0.042211,0.04228,0.042211,0.04228,12.64592894,3,
1706470200,0.042335,0.042335,0.041963,0.041963,18.80647789,15,
1706471100,0.042094,0.042095,0.041938,0.041938,96.07293426,7,
1706472000,0.04192,0.04192,0.041649,0.041649,86.35583495,22,
1706472900,0.041659,0.041739,0.041659,0.041739,2.3949027,2,
1706473800,0.041736,0.042101,0.041736,0.042101,5.25375857,5,
1706474700,0.042194,0.042246,0.042053,0.042246,39.06726949,10,
1706475600,0.042275,0.042608,0.042234,0.042364,163.62532186,22,
1706476500,0.042232,0.042232,0.042132,0.042132,10.19300941,3,
1706477400,0.042132,0.042135,0.042132,0.042135,58.46113492,3,
1706478300,0.042239,0.042448,0.042239,0.042448,3.30577564,2,
1706479200,0.042344,0.042349,0.042293,0.042349,4.88775646,5,
1706480100,0.042342,0.042571,0.042342,0.042366,16.56676,9,
1706481000,0.04236,0.04236,0.042268,0.042357,16.76644705,3,
1706481900,0.04227,0.04227,0.042201,0.042202,33.75078677,3,
1706482800,0.042265,0.042265,0.042265,0.042265,5.19997,1,
1706483700,0.042352,0.042355,0.042342,0.042355,9.10771,4,
1706484600,0.042603,0.042603,0.042603,0.042603,0.62706307,1,
1706486400,0.042433,0.042444,0.042102,0.042102,103.05558,11,
1706488200,0.042603,0.0427,0.042467,0.042467,31.79382811,16,
1706489100,0.04238,0.04238,0.042106,0.042106,25.38910412,6,
1706490000,0.042301,0.042301,0.042301,0.042301,0.68384,1,
1706490900,0.042252,0.042698,0.042199,0.042698,11.28212061,8,
1706491800,0.042673,0.042795,0.042673,0.042795,16.60402666,11,
1706492700,0.042795,0.042811,0.042723,0.042754,16.21130581,4,
1706493600,0.0427,0.042846,0.0427,0.042846,5.15146992,3,
1706494500,0.042859,0.043036,0.042859,0.042946,32.37446727,11,
1706495400,0.04282,0.04282,0.04282,0.04282,0.28094523,1,
1706496300,0.042792,0.042792,0.042792,0.042792,1.5,1,
1706497200,0.042753,0.042753,0.042649,0.042736,13.20773862,6,
1706498100,0.042865,0.04294,0.04277,0.04294,101.87615388,8,
1706499000,0.043036,0.043384,0.043036,0.043384,42.94374266,25,
1706499900,0.0433,0.0433,0.043161,0.043167,118.2609078,5,
1706500800,0.042991,0.042991,0.042982,0.042982,2.03991961,4,
1706501700,0.042981,0.042981,0.042832,0.042873,37.21130831,7,
1706502600,0.042862,0.042869,0.042791,0.042791,1.10693,3,
1706503500,0.042815,0.042831,0.042815,0.042831,6.83391,3,
1706504400,0.04289,0.04289,0.042863,0.04289,1.86583,3,
1706505300,0.042765,0.042765,0.042609,0.042609,3.72827642,10,
1706506200,0.042662,0.042662,0.042609,0.042609,39.6,4,
1706507100,0.042609,0.042626,0.042575,0.042599,15.79171549,6,
1706508000,0.042608,0.04262,0.042608,0.04262,17.0743261,3,
1706508900,0.042976,0.042976,0.042976,0.042976,1.0,1,
1706509800,0.042849,0.042865,0.042849,0.042865,0.54240993,2,
1706510700,0.0429,0.0429,0.0429,0.0429,0.2,1,
1706511600,0.042946,0.042946,0.042946,0.042946,1.13920925,1,
1706512500,0.043052,0.043133,0.043052,0.043133,92.82149346,9,
1706513400,0.042947,0.04306,0.042947,0.04301,7.31202668,4,
1706516100,0.042765,0.042768,0.042765,0.042768,0.82659489,3,
1706517000,0.042766,0.042766,0.042724,0.042724,6.45641363,4,
1706517900,0.042944,0.042967,0.042883,0.042883,3.26279306,4,
1706518800,0.042919,0.042924,0.042859,0.042882,5.50931554,5,
1706519700,0.042939,0.042958,0.042907,0.042946,15.40724,5,
1706520600,0.043062,0.043062,0.042814,0.042814,6.6790085,3,
1706521500,0.042818,0.042818,0.042813,0.042813,6.50613481,2,
1706522400,0.04284,0.042853,0.04284,0.042853,15.54798377,4,
1706523300,0.042778,0.042877,0.042778,0.042877,0.41738353,2,
1706524200,0.042768,0.042768,0.042768,0.042768,0.26258507,1,
1706525100,0.042986,0.043054,0.042986,0.04305,20.79554,3,
1706526000,0.043059,0.043059,0.042965,0.042983,58.58782,4,
1706527800,0.042837,0.042971,0.042811,0.042887,3.13994,6,
1706529600,0.043057,0.043117,0.043033,0.043117,2.49745628,7,
1706530500,0.043016,0.043016,0.043016,0.043016,0.27372,1,
1706531400,0.042982,0.042982,0.042965,0.042965,0.99999,2,
1706532300,0.04299,0.043152,0.04299,0.043152,89.41853258,5,
1706533200,0.043118,0.04314,0.043118,0.04314,8.11405307,3,
1706534100,0.043033,0.043037,0.042887,0.042887,46.59271192,5,
1706535000,0.042985,0.042994,0.042871,0.042871,87.0,5,
1706536800,0.042979,0.043102,0.042979,0.043102,15.89200937,2,
1706538600,0.042783,0.042981,0.04275,0.04275,42.66162748,9,
1706539500,0.042724,0.042866,0.042723,0.042866,47.08258414,5,
1706540400,0.042865,0.042997,0.042865,0.042997,9.61438,4,
1706541300,0.04305,0.043055,0.04305,0.043055,34.87005,2,
1706542200,0.0431,0.043349,0.0431,0.043349,24.45662682,13,
1706543100,0.043366,0.044016,0.043366,0.044006,256.72190885,74,
1706544000,0.043838,0.043853,0.04375,0.04375,146.83440931,11,
1706544900,0.04375,0.044267,0.043705,0.043991,99.15186545,34,
1706545800,0.044216,0.044387,0.044142,0.044326,51.61329456,15,
1706546700,0.044327,0.044387,0.043976,0.044105,614.25107005,74,
1706547600,0.043976,0.043976,0.043754,0.043889,18.67495821,17,
1706548500,0.043886,0.044133,0.043886,0.044133,19.9795453,7,
1706549400,0.044005,0.044016,0.04374,0.043794,44.08738151,10,
1706550300,0.043739,0.04376,0.043537,0.043624,155.91445831,13,
1706551200,0.043575,0.043675,0.0435,0.043598,140.8260914,12,
1706552100,0.043586,0.043618,0.043559,0.043559,16.9523,6,
1706553000,0.043518,0.043534,0.04344,0.04348,204.28073801,14,
1706553900,0.04344,0.04344,0.043404,0.043421,7.41801,6,
1706554800,0.043562,0.043768,0.043562,0.043766,16.22114,4,
1706555700,0.043678,0.04378,0.043678,0.04378,5.24584,2,
1706556600,0.043781,0.043829,0.043781,0.043829,0.47556988,2,
1706557500,0.043859,0.043899,0.043828,0.043828,23.16442886,5,
1706558400,0.043925,0.043925,0.043925,0.043925,1.32024702,1,
1706559300,0.043985,0.043985,0.043985,0.043985,11.09822,1,
1706560200,0.044056,0.044058,0.043986,0.044023,90.31896103,6,
1706561100,0.044029,0.044061,0.044029,0.044052,23.23531418,6,
1706562000,0.043941,0.043941,0.043927,0.043927,2.80208165,2,
1706562900,0.043974,0.044238,0.043859,0.043859,593.47958884,20,
1706564700,0.043871,0.044012,0.043871,0.043967,14.44699645,6,
1706565600,0.043841,0.043967,0.043738,0.043967,17.11931555,12,
1706566500,0.043986,0.043994,0.043815,0.043815,24.65038,6,
1706567400,0.043711,0.043711,0.0437,0.0437,14.93973211,3,
1706568300,0.0437,0.043758,0.0437,0.043758,136.90978319,9,
1706569200,0.043743,0.043758,0.043621,0.043621,8.50351,6,
1706570100,0.043692,0.043767,0.043653,0.043767,114.06531578,7,
1706571000,0.04396,0.043961,0.04396,0.043961,0.61182,2,
1706571900,0.043942,0.043942,0.043942,0.043942,2.33123,1,
1706572800,0.043926,0.043995,0.043883,0.043883,1.26599915,4,
1706573700,0.044017,0.044031,0.044017,0.044031,53.24999,2,
1706574600,0.044017,0.044268,0.043867,0.043867,226.03026649,20,
1706575500,0.043884,0.043952,0.043779,0.043952,8.97854245,4,
1706576400,0.043952,0.044025,0.043837,0.043837,43.74115021,4,
1706577300,0.044222,0.044388,0.044151,0.044388,31.78217418,13,
1706579100,0.044386,0.044388,0.044386,0.044388,3.41902818,3,
1706580000,0.044388,0.044522,0.044388,0.044427,79.62028394,16,
1706580900,0.044389,0.044427,0.044232,0.044232,203.26415751,7,
1706582700,0.044523,0.044627,0.044523,0.044546,15.16084144,20,
1706583600,0.044601,0.044656,0.044601,0.044656,47.54000744,5,
1706584500,0.044401,0.044501,0.044306,0.044501,161.19644616,14,
1706585400,0.044461,0.044461,0.044234,0.044234,2.35755326,3,
1706586300,0.044234,0.044234,0.044234,0.044234,14.34598815,1,
1706587200,0.044233,0.044233,0.044141,0.044141,1.29602414,3,
1706588100,0.044141,0.044141,0.044075,0.044094,5.34637718,6,
1706589000,0.044076,0.044076,0.044043,0.044043,3.0,3,
1706591700,0.044229,0.044229,0.044229,0.044229,4.06934113,1,
1706592600,0.044227,0.05457,0.044226,0.044664,46836.9829449601,2498,
1706593500,0.044666,0.044934,0.044525,0.044641,800.40798678,48,
1706594400,0.044768,0.044768,0.044506,0.044506,905.40835566,35,
1706595300,0.044499,0.044547,0.044499,0.044547,377.99505862,11,
1706596200,0.044499,0.044627,0.044499,0.044595,384.94774959,14,
1706597100,0.044628,0.044822,0.044628,0.044822,1.83348691,2,
1706598000,0.044747,0.044765,0.044737,0.044737,181.93979544,22,
1706598900,0.044776,0.044776,0.044737,0.044755,13.70130838,8,
1706599800,0.044595,0.044595,0.044594,0.044594,1.51011,2,
1706600700,0.044617,0.044688,0.044536,0.044571,123.73521259,20,
1706601600,0.044587,0.044587,0.044536,0.044536,112.57087601,4,
1706603400,0.044934,0.044962,0.0449,0.04492,69.75824254,6,
1706604300,0.044923,0.044988,0.044759,0.044902,155.87261377,26,
1706605200,0.04485,0.045094,0.044785,0.044802,237.31362082,12,
1706606100,0.044891,0.04492,0.044821,0.044861,239.06848326,31,
1706607000,0.044861,0.044988,0.044723,0.044988,29.03817472,9,
1706607900,0.045018,0.045068,0.044907,0.044981,31.19957664,12,
1706608800,0.044939,0.044939,0.044727,0.044727,3.73876,4,
1706609700,0.044804,0.044928,0.044767,0.044928,37.59720764,6,
1706610600,0.04504,0.045112,0.045019,0.045112,32.48481455,9,
1706611500,0.045104,0.045262,0.045027,0.045043,169.67904496,28,
1706612400,0.045193,0.045355,0.045193,0.045355,8.72209829,6,
1706613300,0.045217,0.045426,0.045217,0.045339,200.11877065,16,
1706614200,0.045339,0.045944,0.045339,0.045872,1648.42474764,98,
1706615100,0.045872,0.045945,0.045666,0.045873,269.18039439,28,
1706616000,0.045873,0.045886,0.045872,0.045872,2277.78511274,71,
1706616900,0.045666,0.045886,0.045434,0.045677,153.32513317,29,
1706617800,0.045385,0.045463,0.045334,0.045463,424.49017133,30,
1706618700,0.045354,0.0455,0.045334,0.045423,11.21384123,6,
1706619600,0.045483,0.0455,0.0454,0.0455,32.28662,10,
1706620500,0.04542,0.045421,0.045117,0.045117,2115.73393878,61,
1706621400,0.04517,0.045273,0.045169,0.045273,4.85747,3,
1706622300,0.045117,0.045457,0.045117,0.045357,17.97449821,6,
1706623200,0.045366,0.04555,0.045109,0.04555,182.84466201,19,
1706624100,0.045578,0.045746,0.045539,0.045539,25.06077,6,
1706625000,0.045572,0.045596,0.045465,0.045465,33.30460088,11,
1706625900,0.045603,0.045603,0.045575,0.045575,7.26440745,2,
1706626800,0.045547,0.045779,0.045546,0.045576,227.7574513,20,
1706627700,0.04578,0.04578,0.045735,0.045735,1.15517484,2,
1706628600,0.045809,0.046157,0.045363,0.045363,1286.92664009,36,
1706629500,0.045363,0.045363,0.044758,0.044758,328.37679797,58,
1706630400,0.044757,0.044757,0.044386,0.044386,71.14389224,49,
1706631300,0.044386,0.044386,0.043953,0.043953,355.96400968,38,
1706632200,0.04395,0.044187,0.043875,0.044187,165.67433807,18,
1706633100,0.044298,0.044405,0.044071,0.044074,81.69713195,9,
1706634000,0.044192,0.044311,0.044182,0.044182,2.69068187,6,
1706634900,0.04411,0.04411,0.043931,0.043931,20.66248927,6,
1706635800,0.044066,0.044157,0.044026,0.044157,45.92342505,4,
1706636700,0.043978,0.044196,0.043978,0.044196,2.21515,3,
1706637600,0.044196,0.04483,0.044196,0.044493,721.83383728,51,
1706638500,0.044287,0.045809,0.044004,0.044125,2334.40305096,132,
1706639400,0.044152,0.044427,0.044152,0.044331,107.40671044,17,
1706640300,0.044329,0.044329,0.044329,0.044329,0.1107,1,
1706641200,0.044368,0.044638,0.044354,0.044354,6.15501183,7,
1706642100,0.044573,0.044602,0.044319,0.044319,33.7543552,8,
1706643000,0.044266,0.044565,0.044266,0.044393,55.7641965,11,
1706643900,0.044484,0.044486,0.044371,0.044371,8.14868406,7,
1706644800,0.044456,0.044457,0.044232,0.044269,58.32134349,8,
1706645700,0.04423,0.04423,0.043872,0.043948,229.02467397,26,
1706646600,0.044311,0.044343,0.044311,0.044343,49.70758395,6,
1706647500,0.044343,0.044452,0.044248,0.0443,85.06491631,40,
1706648400,0.044309,0.044394,0.044108,0.044108,140.56639372,20,
1706649300,0.044145,0.044193,0.044002,0.044002,63.14759727,7,
1706650200,0.043862,0.04416,0.043353,0.043953,765.9725317,55,
1706651100,0.044057,0.044057,0.043453,0.043453,313.17125401,17,
1706652000,0.043739,0.043899,0.043739,0.043744,15.30549723,6,
1706652900,0.043864,0.044315,0.043834,0.043862,541.76411239,33,
1706653800,0.043793,0.044211,0.043739,0.043974,119.92980535,19,
1706654700,0.043975,0.043975,0.04378,0.04378,8.63280835,9,
1706655600,0.043763,0.043895,0.043696,0.043895,82.26859,7,
1706656500,0.043808,0.043808,0.043477,0.043477,302.30594944,17,
1706657400,0.043477,0.043477,0.043326,0.043326,13.32687023,12,
1706658300,0.043326,0.043326,0.043239,0.043239,9.45244129,8,
1706659200,0.043239,0.043239,0.042904,0.042994,102.26269387,30,
1706660100,0.042904,0.042904,0.042272,0.042854,159.68655305,74,
1706661000,0.042811,0.04291,0.042811,0.04291,9.6593875,10,
1706661900,0.042848,0.042898,0.042848,0.042898,12.75387678,4,
1706662800,0.04298,0.043101,0.04298,0.042987,1.09182136,3,
1706663700,0.042977,0.042977,0.042765,0.042765,8.73514556,2,
1706666400,0.043041,0.043129,0.043041,0.043121,5.17441696,7,
1706667300,0.042969,0.042969,0.042969,0.042969,0.48793,1,
1706668200,0.04283,0.04283,0.042795,0.042795,1.89,2,
1706669100,0.04295,0.04295,0.04295,0.04295,16.99030146,1,
1706670000,0.042975,0.043002,0.042975,0.043002,0.46254,2,
1706670900,0.042954,0.043075,0.042954,0.043075,1.41122232,2,
1706671800,0.043175,0.043225,0.043105,0.043225,15.02531691,9,
1706672700,0.043225,0.043267,0.043225,0.043267,16.94208514,4,
1706673600,0.043265,0.04327,0.043017,0.043066,93.14607,5,
1706675400,0.042853,0.042853,0.042853,0.042853,3.99917,1,
1706677200,0.043112,0.0433,0.043112,0.0433,2.37579015,6,
1706678100,0.04332,0.043419,0.04332,0.043322,14.80650943,9,
1706679000,0.043434,0.04344,0.043373,0.043373,2.18296187,3,
1706679900,0.043459,0.043459,0.043387,0.043387,0.85058,3,
1706680800,0.043245,0.043245,0.043155,0.043228,37.40877235,4,
1706681700,0.043201,0.043201,0.043201,0.043201,10.0,1,
1706682600,0.043101,0.043101,0.042981,0.042981,3.43331245,3,
1706683500,0.043068,0.043068,0.043068,0.043068,1.72357,1,
1706684400,0.043007,0.043153,0.043006,0.043147,232.99383431,15,
1706685300,0.043222,0.043222,0.043222,0.043222,0.2,1,
1706686200,0.04319,0.043206,0.04319,0.043206,35.06476,2,
1706687100,0.043206,0.043222,0.043206,0.043222,23.2480343,2,
1706688000,0.04344,0.043473,0.043437,0.043437,4.49115928,6,
1706688900,0.0434,0.043473,0.043399,0.043454,31.39077818,5,
1706689800,0.043376,0.043378,0.043376,0.043378,20.74866389,3,
1706690700,0.043388,0.043468,0.043388,0.043468,1.47511141,3,
1706691600,0.043112,0.043176,0.043007,0.043176,43.60074245,9,
1706692500,0.043054,0.043263,0.043054,0.043263,27.46799368,5,
1706693400,0.043233,0.043233,0.043233,0.043233,11.0,1,
1706694300,0.043245,0.043289,0.042787,0.042791,92.52184605,9,
1706695200,0.043046,0.043081,0.043046,0.043081,6.62448628,5,
1706696100,0.043103,0.043218,0.043103,0.043218,29.1800391,7,
1706697000,0.043183,0.043206,0.042672,0.042672,134.25533441,19,
1706697900,0.042806,0.042923,0.04247,0.04292,165.19455019,23,
1706698800,0.042875,0.042967,0.042871,0.042871,86.49966082,7,
1706699700,0.042876,0.042936,0.042794,0.042794,8.58434173,5,
1706700600,0.042723,0.042996,0.042723,0.042805,21.61516,9,
1706701500,0.042844,0.043188,0.042844,0.043188,11.26015212,6,
1706702400,0.043136,0.043136,0.043136,0.043136,2.0,1,
1706703300,0.043206,0.043304,0.043206,0.043304,3.87163118,6,
1706704200,0.04311,0.043185,0.04311,0.043185,4.10591,2,
1706705100,0.043148,0.043149,0.043148,0.043149,97.81763,2,
1706706000,0.043163,0.043163,0.043163,0.043163,1.0,1,
1706707800,0.04332,0.043533,0.04332,0.043533,20.5041979,15,
1706708700,0.043255,0.043255,0.043101,0.043101,15.77341488,8,
1706709600,0.043101,0.043101,0.042782,0.042983,5.55039463,8,
1706710500,0.04303,0.043183,0.04303,0.043134,162.26977988,10,
1706711400,0.043186,0.04357,0.043186,0.043552,153.97938689,16,
1706712300,0.04344,0.04355,0.04328,0.04328,136.85526889,7,
1706713200,0.043284,0.043418,0.043208,0.043299,75.7,6,
1706714100,0.043101,0.043224,0.042546,0.043084,754.96233013,46,
1706715000,0.0431,0.043648,0.0431,0.043648,125.08741544,28,
1706715900,0.043564,0.043802,0.04344,0.04344,158.3816508,16,
1706716800,0.043836,0.043836,0.043723,0.043723,3.71429709,3,
1706717700,0.043875,0.043875,0.043463,0.043593,86.34117752,7,
1706718600,0.04355,0.04355,0.04344,0.04344,13.84074897,5,
1706719500,0.043288,0.043344,0.043101,0.043101,115.54197675,10,
1706720400,0.043206,0.043439,0.043162,0.043439,41.38701082,6,
1706721300,0.04327,0.043547,0.04327,0.043509,8.23331245,7,
1706722200,0.043554,0.043555,0.043554,0.043555,19.75987743,2,
1706723100,0.043636,0.043636,0.043636,0.043636,0.6123354,2,
1706724000,0.043762,0.043789,0.043733,0.04374,55.98706089,10,
1706724900,0.043586,0.043586,0.043586,0.043586,2.0,1,
1706725800,0.043653,0.043666,0.04344,0.04344,27.28293434,5,
1706726700,0.043538,0.043538,0.043484,0.043484,12.47607,3,
1706727600,0.043291,0.043504,0.043291,0.043363,10.1753,3,
1706728500,0.04324,0.043279,0.043207,0.043207,17.95457521,9,
1706729400,0.043102,0.04357,0.042957,0.043417,238.76240284,26,
1706730300,0.043331,0.043435,0.043331,0.043369,10.83266,4,
1706731200,0.04344,0.043514,0.043072,0.043101,13.82422,9,
1706732100,0.04319,0.043322,0.043058,0.043114,101.18913388,17,
1706733000,0.043101,0.043101,0.042868,0.042916,9.8199002,8,
1706733900,0.04292,0.042944,0.042724,0.042944,105.094521,21,
1706734800,0.042975,0.042988,0.042975,0.042988,3.16179,2,
1706735700,0.043034,0.043244,0.042469,0.042469,750.39576197,70,
1706736600,0.042469,0.042627,0.042432,0.0426,20.36112293,10,
1706737500,0.042601,0.042767,0.042581,0.042581,25.33302987,4,
1706738400,0.042694,0.042749,0.04254,0.042749,57.5900897,8,
1706739300,0.042859,0.042891,0.042675,0.042675,10.62633,5,
1706740200,0.042503,0.042779,0.042503,0.042774,9.63948684,10,
1706741100,0.042817,0.042817,0.042736,0.042736,6.24152,2,
1706742000,0.042725,0.042744,0.04245,0.04245,107.37931765,12,
1706742900,0.042432,0.042432,0.0424,0.0424,46.25431534,6,
1706743800,0.042631,0.042633,0.042362,0.042362,50.79021,6,
1706744700,0.042475,0.042579,0.042462,0.042462,29.94071662,3,
1706745600,0.042659,0.042695,0.042568,0.042568,2.37549776,3,
1706746500,0.042694,0.042694,0.042523,0.042523,0.97195,2,
1706747400,0.04242,0.042432,0.042335,0.042335,89.07750182,9,
1706748300,0.042437,0.042462,0.042437,0.042462,4.7454796,2,
1706749200,0.042518,0.042518,0.042518,0.042518,2.41568277,1,
1706750100,0.0423,0.042349,0.04193,0.042349,145.69052706,36,
1706751000,0.042177,0.042177,0.041929,0.041929,3.51411284,5,
1706751900,0.041929,0.041929,0.041777,0.041777,11.79302004,6,
1706752800,0.041903,0.042431,0.041903,0.041989,977.69173601,17,
1706753700,0.041963,0.041963,0.04166,0.04166,33.35889939,12,
1706754600,0.041715,0.04176,0.041571,0.04176,19.6201,9,
1706755500,0.041851,0.041897,0.041851,0.041897,22.7562,8,
1706756400,0.041863,0.041864,0.041863,0.041864,10.02087,2,
1706757300,0.041555,0.04156,0.041406,0.041406,61.35156371,14,
1706758200,0.041551,0.041644,0.041551,0.041644,36.31863841,2,
1706759100,0.041644,0.041644,0.041458,0.041458,45.85999999,4,
1706760000,0.041587,0.041589,0.04147,0.04147,7.50172354,3,
1706760900,0.041416,0.041482,0.041412,0.041482,5.67438,3,
1706761800,0.041459,0.041494,0.041411,0.041411,6.0,4,
1706762700,0.041607,0.041607,0.041607,0.041607,0.52078149,1,
1706763600,0.041549,0.041553,0.041465,0.041553,898.55253906,34,
1706764500,0.041515,0.041515,0.04139,0.041448,26.20305277,5,
1706765400,0.041389,0.041389,0.041366,0.041372,57.19600731,6,
1706766300,0.041593,0.041593,0.041593,0.041593,0.15222,1,
1706767200,0.041543,0.041543,0.041524,0.041524,0.97291575,3,
1706769900,0.041722,0.041724,0.041722,0.041724,57.52063542,4,
1706770800,0.041724,0.041724,0.041569,0.041669,15.56330078,6,
1706771700,0.04175,0.041844,0.04175,0.041844,2.88146725,5,
1706772600,0.041855,0.041961,0.041855,0.041961,1.93884571,3,
1706774400,0.041791,0.041798,0.041791,0.041798,10.85553,2,
1706775300,0.041899,0.041937,0.041767,0.041796,23.03253196,9,
1706776200,0.041933,0.042033,0.041933,0.041951,3.67535322,3,
1706777100,0.041982,0.041982,0.041791,0.04193,7.29221494,5,
1706778000,0.041918,0.041918,0.041801,0.041801,62.20544687,7,
1706778900,0.041881,0.042229,0.041881,0.042229,33.50895968,15,
1706779800,0.042218,0.042218,0.042081,0.042081,6.271379,7,
1706780700,0.042229,0.042245,0.042229,0.042245,2.950396,2,
1706781600,0.042226,0.04225,0.042226,0.04225,10.42332,3,
1706782500,0.042349,0.042432,0.042349,0.042432,21.9449735,12,
1706783400,0.042449,0.042481,0.042365,0.042481,6.06318015,3,
1706784300,0.042359,0.042482,0.042358,0.042482,7.28552,3,
1706785200,0.042482,0.042602,0.042457,0.042602,424.18995298,23,
1706787000,0.042279,0.042279,0.042279,0.042279,1.0,1,
1706787900,0.042199,0.042199,0.042107,0.042107,11.01770851,7,
1706788800,0.042245,0.042245,0.042132,0.042132,3.84221924,2,
1706789700,0.042146,0.042146,0.042113,0.042136,6.5794,5,
1706790600,0.042101,0.042101,0.041929,0.041929,24.43098324,9,
1706791500,0.04187,0.04187,0.04187,0.04187,1.45,1,
1706792400,0.041935,0.041964,0.041901,0.041964,27.10473419,6,
1706793300,0.041958,0.041958,0.041958,0.041958,2.75,1,
1706795100,0.042074,0.042074,0.042021,0.042021,4.40831,2,
1706796000,0.042075,0.042181,0.042029,0.042181,4.84348341,3,
1706796900,0.04216,0.042244,0.04216,0.042244,0.63222,2,
1706797800,0.042349,0.042431,0.042238,0.042302,27.44940614,4,
1706798700,0.042226,0.042226,0.042226,0.042226,0.55442,1,
1706799600,0.04219,0.04219,0.04219,0.04219,2.60799468,1,
1706800500,0.042196,0.0422,0.042196,0.0422,26.66283,2,
1706802300,0.041964,0.042035,0.041964,0.042035,8.5789368,3,
1706803200,0.042,0.042,0.04187,0.041884,36.44408466,6,
1706804100,0.041958,0.041958,0.041789,0.041865,13.12021516,4,
1706805000,0.04185,0.042136,0.04185,0.042136,222.4327187,11,
1706805900,0.0421,0.042138,0.0421,0.0421,995.91496371,19,
1706806800,0.042107,0.042135,0.042107,0.042135,2.0,2,
1706807700,0.042255,0.042255,0.042225,0.042225,2.0,2,
1706808600,0.042259,0.042259,0.042174,0.042228,68.83235588,7,
1706809500,0.042255,0.042255,0.042255,0.042255,2.23714123,1,
1706810400,0.042246,0.042256,0.042246,0.042256,2.84847,2,
1706811300,0.042349,0.04235,0.042235,0.042235,13.05870983,5,
1706812200,0.042119,0.042119,0.042119,0.042119,0.7,1,
1706813100,0.042116,0.042227,0.042116,0.042227,8.26992198,3,
1706814000,0.042081,0.042081,0.042081,0.042081,7.91,1,
1706814900,0.042056,0.042057,0.042056,0.042057,61.04429,5,
1706815800,0.042138,0.042209,0.04211,0.042209,35.96243,7,
1706816700,0.042341,0.042475,0.042324,0.042475,7.27376944,5,
1706817600,0.042277,0.042335,0.042277,0.042335,6.36339,2,
1706818500,0.042375,0.042375,0.042254,0.042352,30.37236445,4,
1706819400,0.042337,0.042337,0.042337,0.042337,23.62000142,1,
1706820300,0.042199,0.042279,0.04218,0.042209,22.51813175,5,
1706821200,0.042364,0.0424,0.042253,0.0424,8.98362625,4,
1706822100,0.042415,0.042419,0.042406,0.042419,16.39636548,3,
1706823000,0.042347,0.042547,0.042332,0.042486,19.17635996,8,
1706823900,0.042498,0.042498,0.042498,0.042498,3.90262,1,
1706824800,0.042533,0.042538,0.042466,0.042482,415.41952401,14,
1706825700,0.042329,0.042465,0.042325,0.042325,31.53638135,6,
1706826600,0.042301,0.042301,0.042301,0.042301,2.71378,1,
1706827500,0.042289,0.042364,0.042289,0.042296,14.11274,9,
1706828400,0.042336,0.042396,0.042336,0.042396,45.23446,7,
1706829300,0.042393,0.042393,0.042393,0.042393,1.03561,1,
1706830200,0.042519,0.042519,0.042355,0.042438,3.22956,3,
1706831100,0.042502,0.042502,0.04246,0.04246,0.59533,2,
1706832000,0.042523,0.042546,0.042523,0.042546,2.0,2,
1706832900,0.042547,0.042979,0.042547,0.042837,234.54057997,39,
1706834700,0.042856,0.042865,0.042856,0.042865,4.59727,3,
1706835600,0.042772,0.042772,0.042772,0.042772,0.37274,1,
1706837400,0.042837,0.042873,0.042837,0.042873,6.0,4,
1706838300,0.042917,0.042919,0.042749,0.042749,66.88134,3,
1706839200,0.042858,0.042858,0.042858,0.042858,10.38691,1,
1706840100,0.042886,0.042886,0.042886,0.042886,2.29704,1,
1706841000,0.042734,0.043036,0.04272,0.043036,84.45133675,6,
1706841900,0.043036,0.043129,0.042965,0.043129,35.95677845,12,
